MatchID,RoundID,Country,Year,Winner,Runners.Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,TotalAttendance,Datetime,Stage,Stadium,City,Home.Team.Name,Home.Team.Goals,Away.Team.Goals,Away.Team.Name,Win.conditions,Attendance,Half.time.Home.Goals,Half.time.Away.Goals,Referee,Referee_Country_Initials,Assistant.1,Assistant1_Country_Initials,Assistant.2,Assistante2_Country_Initials,Home.Team.Initials,Away.Team.Initials,Team.Initials,Coach.Name,Coach_Country_Initials,Line.up,Shirt.Number,Player.Name,Position,Event
300061458,,,,,,,,,,,,2010-06-17T13:30:00Z,Group B,Soccer City Stadium,Johannesburg ,Argentina,4,1,Korea Republic, ,82174,2,1, BLEECKERE Frank DE,BEL, Peter HERMANS,BEL, Walter VROMANS,BEL,ARG,KOR,ARG, Diego MARADONA,ARG,true,22,ROMERO,GK,
300061459,,,,,,,,,,,,2010-06-12T13:30:00Z,Group B,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Korea Republic,2,0,Greece, ,31513,1,0, Michael HESTER,NZL, Jan Hendrik HINTZ,NZL, Tevita MAKASINI,TGA,KOR,GRE,KOR, Jungmoo HUH,KOR,true,18,SUNGRYONG,GK,
300061460,,,,,,,,,,,,2010-06-12T16:00:00Z,Group B,Ellis Park Stadium,Johannesburg ,Argentina,1,0,Nigeria, ,55686,1,0, STARK Wolfgang,GER, Jan-Hendrik SALVER,GER, Mike PICKEL,GER,ARG,NGA,ARG, Diego MARADONA,ARG,true,22,ROMERO,GK,
300061461,,,,,,,,,,,,2010-06-23T16:00:00Z,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,USA,1,0,Algeria, ,35827,0,0, BLEECKERE Frank DE,BEL, Peter HERMANS,BEL, Walter VROMANS,BEL,USA,ALG,USA, BRADLEY Bob,USA,true,1,HOWARD,GK,
300061462,,,,,,,,,,,,,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Slovenia,0,1,England, ,36893,0,1, STARK Wolfgang,GER, Jan-Hendrik SALVER,GER, Mike PICKEL,GER,SVN,ENG,SVN, Matjaz KEK,SVN,true,1,HANDANOVI? S.,GK,
300061463,,,,,,,,,,,,2010-06-18T16:00:00Z,Group C,Ellis Park Stadium,Johannesburg ,Slovenia,2,2,USA, ,45573,2,0, COULIBALY Koman,MLI, Redouane ACHIK,MAR, CANDIDO Inacio MANUEL,ANG,SVN,USA,SVN, Matjaz KEK,SVN,true,1,HANDANOVI? S.,GK,
300061464,,,,,,,,,,,,2010-06-18T20:30:00Z,Group C,Cape Town Stadium,Cape Town ,England,0,0,Algeria, ,64100,0,0, IRMATOV Ravshan,UZB, Rafael ILYASOV,UZB, Bakhadyr KOCHKAROV,KGZ,ENG,ALG,ENG, Fabio CAPELLO,ITA,true,1,JAMES,GK,
300061465,,,,,,,,,,,,2010-06-13T13:30:00Z,Group C,Peter Mokaba Stadium,Polokwane ,Algeria,0,1,Slovenia, ,30325,0,0, Carlos BATRES,GUA, Leonel LEAL,CRC, Carlos PASTRANA,HON,ALG,SVN,ALG, Rabah SAADANE,ALG,true,16,CHAOUCHI,GK,
300061466,,,,,,,,,,,,2010-06-12T20:30:00Z,Group C,Royal Bafokeng Sports Palace,Phokeng ,England,1,1,USA, ,38646,1,1, Carlos SIMON,BRA, Altemir HAUSMANN,BRA, Roberto BRAATZ,BRA,ENG,USA,ENG, Fabio CAPELLO,ITA,true,12,GREEN,GK,
300061467,,,,,,,,,,,,2010-06-23T20:30:00Z,Group D,Mbombela Stadium,Nelspruit ,Australia,2,1,Serbia, ,37836,0,0, Jorge LARRIONDA,URU, Pablo FANDINO,URU, Mauricio ESPINOSA,URU,AUS,SRB,AUS, Pim VERBEEK,NED,true,1,SCHWARZER,GK,
300061468,,,,,,,,,,,,,Group D,Soccer City Stadium,Johannesburg ,Ghana,0,1,Germany, ,83391,0,0, Carlos SIMON,BRA, Altemir HAUSMANN,BRA, Roberto BRAATZ,BRA,GHA,GER,GHA, Milovan RAJEVAC,SRB,true,22,KINGSON,GK,
300061469,,,,,,,,,,,,2010-06-19T16:00:00Z,Group D,Royal Bafokeng Sports Palace,Phokeng ,Ghana,1,1,Australia, ,34812,1,1, Roberto ROSETTI,ITA, Paolo CALCAGNO,ITA, Stefano AYROLDI,ITA,GHA,AUS,GHA, Milovan RAJEVAC,SRB,true,22,KINGSON,GKC,
300061470,,,,,,,,,,,,2010-06-18T13:30:00Z,Group D,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Germany,0,1,Serbia, ,38294,0,1, UNDIANO MALLENCO Alberto,ESP, Fermin MARTINEZ,ESP, Juan YUSTE,ESP,GER,SRB,GER, Joachim LOEW,GER,true,1,NEUER,GK,
300061471,,,,,,,,,,,,2010-06-13T16:00:00Z,Group D,Loftus Versfeld Stadium,Tshwane/Pretoria ,Serbia,0,1,Ghana, ,38833,0,0, Hector BALDASSI,ARG, Ricardo CASAS,ARG, Hernan MAIDANA,ARG,SRB,GHA,SRB, Radomir ANTIC,SRB,true,1,STOJKOVI?,GK,
300061473,,,,,,,,,,,,2010-06-24T20:30:00Z,Group E,Cape Town Stadium,Cape Town ,Cameroon,1,2,Netherlands, ,63093,0,1, Pablo POZO,CHI, Patricio BASUALTO,CHI, Francisco MONDRIA,CHI,CMR,NED,CMR, LE GUEN Paul,FRA,true,16,SOULEYMANOU,GK,
300061474,,,,,,,,,,,,,Group E,Royal Bafokeng Sports Palace,Phokeng ,Denmark,1,3,Japan, ,27967,0,2, Jerome DAMON,RSA, Celestin NTAGUNGIRA,RWA, Enock MOLEFE,RSA,DEN,JPN,DEN, Morten OLSEN,DEN,true,1,SÃ¯Â¿Â½RENSEN,GK,
300061475,,,,,,,,,,,,2010-06-19T20:30:00Z,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria ,Cameroon,1,2,Denmark, ,38074,1,1, Jorge LARRIONDA,URU, Pablo FANDINO,URU, Mauricio ESPINOSA,URU,CMR,DEN,CMR, LE GUEN Paul,FRA,true,16,SOULEYMANOU,GK,
300061477,,,,,,,,,,,,2010-06-14T16:00:00Z,Group E,Free State Stadium,Mangaung/Bloemfontein ,Japan,1,0,Cameroon, ,30620,1,0, BENQUERENÃ¯Â¿Â½A OlegÃ¯Â¿Â½rio,POR, Jose CARDINAL,POR, Bertino MIRANDA,POR,JPN,CMR,JPN, Takeshi OKADA,JPN,true,21,KAWASHIMA,GK,
300061478,,,,,,,,,,,,2010-06-14T13:30:00Z,Group E,Soccer City Stadium,Johannesburg ,Netherlands,2,0,Denmark, ,83465,0,0, LANNOY StÃ¯Â¿Â½phane,FRA, Eric DANSAULT,FRA, Laurent UGO,FRA,NED,DEN,NED, VAN MARWIJK Bert,NED,true,1,STEKELENBURG,GK,
300061479,,,,,,,,,,,,2010-06-24T16:00:00Z,Group F,Peter Mokaba Stadium,Polokwane ,Paraguay,0,0,New Zealand, ,34850,0,0, Yuichi NISHIMURA,JPN, Toru SAGARA,JPN, Hae Sang JEONG,KOR,PAR,NZL,PAR, Gerardo MARTINO,ARG,true,1,J. VILLAR,GK,
300061480,,,,,,,,,,,,,Group F,Ellis Park Stadium,Johannesburg ,Slovakia,3,2,Italy, ,53412,1,0, Howard WEBB,ENG, CANN Darren,ENG, Michael MULLARKEY,ENG,SVK,ITA,SVK, Vladimir WEISS,SVK,true,1,MUCHA,GK,Y82'
300061481,,,,,,,,,,,,2010-06-20T13:30:00Z,Group F,Free State Stadium,Mangaung/Bloemfontein ,Slovakia,0,2,Paraguay, ,26643,0,1, Eddy MAILLET,SEY, Evarist MENKOUANDE,CMR, Bechir HASSANI,TUN,SVK,PAR,SVK, Vladimir WEISS,SVK,true,1,MUCHA,GK,
300061482,,,,,,,,,,,,2010-06-20T16:00:00Z,Group F,Mbombela Stadium,Nelspruit ,Italy,1,1,New Zealand, ,38229,1,1, Carlos BATRES,GUA, Leonel LEAL,CRC, Carlos PASTRANA,HON,ITA,NZL,ITA, Marcello LIPPI,ITA,true,12,MARCHETTI,GK,
300061483,,,,,,,,,,,,2010-06-15T13:30:00Z,Group F,Royal Bafokeng Sports Palace,Phokeng ,New Zealand,1,1,Slovakia, ,23871,0,0, Jerome DAMON,RSA, Celestin NTAGUNGIRA,RWA, Enock MOLEFE,RSA,NZL,SVK,NZL, Ricki HERBERT,NZL,true,1,PASTON,GK,
300061484,,,,,,,,,,,,2010-06-14T20:30:00Z,Group F,Cape Town Stadium,Cape Town ,Italy,1,1,Paraguay, ,62869,0,1, Benito ARCHUNDIA,MEX, Hector VERGARA,CAN, Marvin TORRENTERA,MEX,ITA,PAR,ITA, Marcello LIPPI,ITA,true,1,BUFFON,GK,OH46'
300061486,,,,,,,,,,,,2010-06-25T16:00:00Z,Group G,Mbombela Stadium,Nelspruit ,Korea DPR,0,3,CÃ¯Â¿Â½te d'Ivoire, ,34763,0,2, UNDIANO MALLENCO Alberto,ESP, Fermin MARTINEZ,ESP, Juan YUSTE,ESP,PRK,CIV,PRK, Jong Hun KIM,PRK,true,1,R. MYONG GUK,GK,
300061487,,,,,,,,,,,,2010-06-21T13:30:00Z,Group G,Cape Town Stadium,Cape Town ,Portugal,7,0,Korea DPR, ,63644,1,0, Pablo POZO,CHI, Patricio BASUALTO,CHI, Francisco MONDRIA,CHI,POR,PRK,POR, QUEIRÃ¯Â¿Â½S Carlos,POR,true,1,EDUARDO,GK,
300061488,,,,,,,,,,,,2010-06-20T20:30:00Z,Group G,Soccer City Stadium,Johannesburg ,Brazil,3,1,CÃ¯Â¿Â½te d'Ivoire, ,84455,1,0, LANNOY StÃ¯Â¿Â½phane,FRA, Eric DANSAULT,FRA, Laurent UGO,FRA,BRA,CIV,BRA,A DUNG,BRA,true,1,JULIO CESAR,GK,
300061489,,,,,,,,,,,,2010-06-15T16:00:00Z,Group G,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,CÃ¯Â¿Â½te d'Ivoire,0,0,Portugal, ,37034,0,0, Jorge LARRIONDA,URU, Pablo FANDINO,URU, Mauricio ESPINOSA,URU,CIV,POR,CIV, Sven Goran ERIKSSON,SWE,true,1,BARRY,GK,
300061490,,,,,,,,,,,,2010-06-15T20:30:00Z,Group G,Ellis Park Stadium,Johannesburg ,Brazil,2,1,Korea DPR, ,54331,0,0, Viktor KASSAI,HUN, Gabor EROS,HUN, Tibor VAMOS,HUN,BRA,PRK,BRA,A DUNG,BRA,true,1,JULIO CESAR,GK,
300061491,,,,,,,,,,,,2010-06-25T20:30:00Z,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,Chile,1,2,Spain, ,41958,0,2, Marco RODRIGUEZ,MEX, Jose Luis CAMARGO,MEX, Alberto MORIN,MEX,CHI,ESP,CHI, BIELSA Marcelo,ARG,true,1,BRAVO,GKC,
300061492,,,,,,,,,,,,,Group H,Free State Stadium,Mangaung/Bloemfontein ,Switzerland,0,0,Honduras, ,28042,0,0, Hector BALDASSI,ARG, Ricardo CASAS,ARG, Hernan MAIDANA,ARG,SUI,HON,SUI, Ottmar HITZFELD,GER,true,1,BENAGLIO,GK,
300061493,,,,,,,,,,,,2010-06-21T16:00:00Z,Group H,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Chile,1,0,Switzerland, ,34872,0,0, GHAMDI Khalil AL,KSA, Hassan KAMRANIFAR,IRN, MARZOUQI Saleh AL,UAE,CHI,SUI,CHI, BIELSA Marcelo,ARG,true,1,BRAVO,GKC,
300061494,,,,,,,,,,,,2010-06-21T20:30:00Z,Group H,Ellis Park Stadium,Johannesburg ,Spain,2,0,Honduras, ,54386,1,0, Yuichi NISHIMURA,JPN, Toru SAGARA,JPN, Hae Sang JEONG,KOR,ESP,HON,ESP, BOSQUE Vicente DEL,ESP,true,1,CASILLAS,GKC,
300061495,,,,,,,,,,,,2010-06-16T13:30:00Z,Group H,Mbombela Stadium,Nelspruit ,Honduras,0,1,Chile, ,32664,0,1, Eddy MAILLET,SEY, Evarist MENKOUANDE,CMR, Bechir HASSANI,TUN,HON,CHI,HON, Alexis MENDOZA,COL,true,18,VALLADARES,GK,
300061497,249717,,,,,,,,,,,2010-06-29T16:00:00Z,Round of 16,Loftus Versfeld Stadium,Tshwane/Pretoria ,Paraguay,0,0,Japan,Paraguay win on penalties (5 - 3) ,36742,0,0, BLEECKERE Frank DE,BEL, Peter HERMANS,BEL, Walter VROMANS,BEL,PAR,JPN,PAR, Gerardo MARTINO,ARG,true,1,J. VILLAR,GKC,
300061498,,,,,,,,,,,,2010-06-29T20:30:00Z,Round of 16,Cape Town Stadium,Cape Town ,Spain,1,0,Portugal, ,62955,0,0, Hector BALDASSI,ARG, Ricardo CASAS,ARG, Hernan MAIDANA,ARG,ESP,POR,ESP, BOSQUE Vicente DEL,ESP,true,1,CASILLAS,GKC,
300061500,,,,,,,,,,,,2010-06-28T20:30:00Z,Round of 16,Ellis Park Stadium,Johannesburg ,Brazil,3,0,Chile, ,54096,2,0, Howard WEBB,ENG, CANN Darren,ENG, Michael MULLARKEY,ENG,BRA,CHI,BRA,A DUNG,BRA,true,1,JULIO CESAR,GK,
300061501,,,,,,,,,,,,2010-06-27T16:00:00Z,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,Germany,4,1,England, ,40510,2,1, Jorge LARRIONDA,URU, Pablo FANDINO,URU, Mauricio ESPINOSA,URU,GER,ENG,GER, Joachim LOEW,GER,true,1,NEUER,GK,
300061502,,,,,,,,,,,,2010-06-27T20:30:00Z,Round of 16,Soccer City Stadium,Johannesburg ,Argentina,3,1,Mexico, ,84377,2,0, Roberto ROSETTI,ITA, Paolo CALCAGNO,ITA, Stefano AYROLDI,ITA,ARG,MEX,ARG, Diego MARADONA,ARG,true,22,ROMERO,GK,
300061503,,,,,,,,,,,,2010-06-26T20:30:00Z,Round of 16,Royal Bafokeng Sports Palace,Phokeng ,USA,1,2,Ghana,Ghana win after extra time ,34976,0,0, Viktor KASSAI,HUN, Gabor EROS,HUN, Tibor VAMOS,HUN,USA,GHA,USA, BRADLEY Bob,USA,true,1,HOWARD,GK,
300061504,,,,,,,,,,,,2010-06-26T16:00:00Z,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2,1,Korea Republic, ,30597,1,0, STARK Wolfgang,GER, Jan-Hendrik SALVER,GER, Mike PICKEL,GER,URU,KOR,URU, Oscar TABAREZ,URU,true,1,MUSLERA,GK,
300061505,249718,,,,,,,,,,,2010-07-03T16:00:00Z,Quarter-finals,Cape Town Stadium,Cape Town ,Argentina,0,4,Germany, ,64100,0,1, IRMATOV Ravshan,UZB, Rafael ILYASOV,UZB, Bakhadyr KOCHKAROV,KGZ,ARG,GER,ARG, Diego MARADONA,ARG,true,22,ROMERO,GK,
300061506,,,,,,,,,,,,2010-07-03T20:30:00Z,Quarter-finals,Ellis Park Stadium,Johannesburg ,Paraguay,0,1,Spain, ,55359,0,0, Carlos BATRES,GUA, Leonel LEAL,CRC, Carlos PASTRANA,HON,PAR,ESP,PAR, Gerardo MARTINO,ARG,true,1,J. VILLAR,GKC,
300061507,,,,,,,,,,,,2010-07-02T16:00:00Z,Quarter-finals,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Netherlands,2,1,Brazil, ,40186,0,1, Yuichi NISHIMURA,JPN, Toru SAGARA,JPN, Hae Sang JEONG,KOR,NED,BRA,NED, VAN MARWIJK Bert,NED,true,1,STEKELENBURG,GK,
300061508,,,,,,,,,,,,2010-07-02T20:30:00Z,Quarter-finals,Soccer City Stadium,Johannesburg ,Uruguay,1,1,Ghana,Uruguay win on penalties (4 - 2) ,84017,0,0, BENQUERENÃ¯Â¿Â½A OlegÃ¯Â¿Â½rio,POR, Jose CARDINAL,POR, Bertino MIRANDA,POR,URU,GHA,URU, Oscar TABAREZ,URU,true,1,MUSLERA,GK,
300061509,249721,,,,,,,,,,,2010-07-11T20:30:00Z,Final,Soccer City Stadium,Johannesburg ,Netherlands,0,1,Spain,Spain win after extra time ,84490,0,0, Howard WEBB,ENG, CANN Darren,ENG, Michael MULLARKEY,ENG,NED,ESP,NED, VAN MARWIJK Bert,NED,true,1,STEKELENBURG,GK,
300061510,249720,,,,,,,,,,,2010-07-10T20:30:00Z,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2,3,Germany, ,36254,1,1, Benito ARCHUNDIA,MEX, Hector VERGARA,CAN, Marvin TORRENTERA,MEX,URU,GER,URU, Oscar TABAREZ,URU,true,1,MUSLERA,GK,
300061512,249719,,,,,,,,,,,2010-07-06T20:30:00Z,Semi-finals,Cape Town Stadium,Cape Town ,Uruguay,2,3,Netherlands, ,62479,1,1, IRMATOV Ravshan,UZB, Rafael ILYASOV,UZB, Bakhadyr KOCHKAROV,KGZ,URU,NED,URU, Oscar TABAREZ,URU,true,1,MUSLERA,GK,
300111111,249722,,,,,,,,,,,2010-06-25T16:00:00Z,Group G,Durban Stadium,Durban ,Portugal,0,0,Brazil, ,62712,0,0, Benito ARCHUNDIA,MEX, Hector VERGARA,CAN, Marvin TORRENTERA,MEX,POR,BRA,POR, QUEIRÃ¯Â¿Â½S Carlos,POR,true,1,EDUARDO,GK,
300111112,,,,,,,,,,,,2010-06-16T16:00:00Z,Group H,Durban Stadium,Durban ,Spain,0,1,Switzerland, ,62453,0,0, Howard WEBB,ENG, CANN Darren,ENG, Michael MULLARKEY,ENG,ESP,SUI,ESP, BOSQUE Vicente DEL,ESP,true,1,CASILLAS,GKC,
300111113,249717,,,,,,,,,,,2010-06-28T16:00:00Z,Round of 16,Durban Stadium,Durban ,Netherlands,2,1,Slovakia, ,61962,1,0, UNDIANO MALLENCO Alberto,ESP, Fermin MARTINEZ,ESP, Juan YUSTE,ESP,NED,SVK,NED, VAN MARWIJK Bert,NED,true,1,STEKELENBURG,GK,Y90'
300111114,249719,,,,,,,,,,,2010-07-07T20:30:00Z,Semi-finals,Durban Stadium,Durban ,Germany,0,1,Spain, ,60960,0,0, Viktor KASSAI,HUN, Gabor EROS,HUN, Tibor VAMOS,HUN,GER,ESP,GER, Joachim LOEW,GER,true,1,NEUER,GK,
300111115,249722,,,,,,,,,,,2010-06-22T20:30:00Z,Group B,Durban Stadium,Durban ,Nigeria,2,2,Korea Republic, ,61874,1,1, BENQUERENÃ¯Â¿Â½A OlegÃ¯Â¿Â½rio,POR, Jose CARDINAL,POR, Bertino MIRANDA,POR,NGA,KOR,NGA, Lars LAGERBACK,SWE,true,1,ENYEAMA,GK,Y31'
300111116,,,,,,,,,,,,2010-06-13T20:30:00Z,Group D,Durban Stadium,Durban ,Germany,4,0,Australia, ,62660,2,0, Marco RODRIGUEZ,MEX, Jose Luis CAMARGO,MEX, Alberto MORIN,MEX,GER,AUS,GER, Joachim LOEW,GER,true,1,NEUER,GK,
300111117,,,,,,,,,,,,2010-06-19T13:30:00Z,Group E,Durban Stadium,Durban ,Netherlands,1,0,Japan, ,62010,0,0, Hector BALDASSI,ARG, Ricardo CASAS,ARG, Hernan MAIDANA,ARG,NED,JPN,NED, VAN MARWIJK Bert,NED,true,1,STEKELENBURG,GK,
300186452,255931,Brazil,2014,Germany,Argentina,Netherlands,Brazil,171,32,64,3386810,2014-06-23T17:00:00Z,Group A,Arena Pernambuco,Recife ,Croatia,1,3,Mexico, ,41212,0,0, IRMATOV Ravshan,UZB, Abduxamidullo RASULOV,UZB, Bakhadyr KOCHKAROV,KGZ,CRO,MEX,CRO, Niko KOVAC,CRO,true,1,PLETIKOSA,GK,
300186453,,,,,,,,,,,,2014-06-18T18:00:00Z,Group A,Arena Amazonia,Manaus ,Cameroon,0,4,Croatia, ,39982,0,1, Pedro PROENCA,POR, Bertino MIRANDA,POR, Jose TRIGO,POR,CMR,CRO,CMR, FINKE Volker,GER,true,16,ITANJDE,GK,
300186454,,,,,,,,,,,,2014-06-19T19:00:00Z,Group C,Estadio das Dunas,Natal ,Japan,0,0,Greece, ,39485,0,0, Joel AGUILAR,SLV, William TORRES,SLV, Juan ZUMBA,SLV,JPN,GRE,JPN, Alberto ZACCHERONI,ITA,true,1,KAWASHIMA,GK,
300186455,,,,,,,,,,,,2014-06-24T17:00:00Z,Group C,Estadio Castelao,Fortaleza ,Greece,2,1,CÃ¯Â¿Â½te d'Ivoire, ,59095,1,0, Carlos VERA,ECU, Christian LESCANO,ECU, Byron ROMERO,ECU,GRE,CIV,GRE, Fernando SANTOS,POR,true,1,KARNEZIS,GK,O24'
300186456,,,,,,,,,,,,2014-06-12T17:00:00Z,Group A,Arena de Sao Paulo,Sao Paulo ,Brazil,3,1,Croatia, ,62103,1,1, Yuichi NISHIMURA,JPN, Toru SAGARA,JPN, Toshiyuki NAGI,JPN,BRA,CRO,BRA, Luiz Felipe SCOLARI,BRA,true,12,JULIO CESAR,GK,
300186457,,,,,,,,,,,,2014-06-24T16:00:00Z,Group C,Arena Pantanal,Cuiaba ,Japan,1,4,Colombia, ,40340,1,1, Pedro PROENCA,POR, Bertino MIRANDA,POR, Jose TRIGO,POR,JPN,COL,JPN, Alberto ZACCHERONI,ITA,true,1,KAWASHIMA,GK,
300186458,,,,,,,,,,,,2014-06-25T13:00:00Z,Group F,Estadio Beira-Rio,Porto Alegre ,Nigeria,2,3,Argentina, ,43285,1,2, RIZZOLI Nicola,ITA, FAVERANI Renato,ITA, STEFANI Andrea,ITA,NGA,ARG,NGA, Stephen KESHI,NGA,true,1,ENYEAMA,GK,
300186459,255951,,,,,,,,,,,2014-06-29T17:00:00Z,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3) ,41242,0,0, WILLIAMS Ben,AUS, Matthew CREAM,AUS, Hakan ANAZ,AUS,CRC,GRE,CRC, Jorge Luis PINTO,COL,true,15,DIAZ J.,,
300186460,,,,,,,,,,,,2014-06-30T17:00:00Z,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2,1,Algeria,Germany win after extra time ,NA,0,0, Sandro RICCI,BRA, CARVALHO Emerson DE,BRA, GASSE Marcelo VAN,BRA,GER,ALG,GER, Joachim LOEW,GER,true,7,SCHWEINSTEIGER,,O109'
300186461,255953,,,,,,,,,,,2014-07-04T17:00:00Z,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2,1,Colombia, ,60342,1,0, VELASCO CARBALLO Carlos,ESP, FERNANDEZ Roberto ALONSO,ESP, Juan YUSTE,ESP,BRA,COL,BRA, Luiz Felipe SCOLARI,BRA,true,12,JULIO CESAR,GK,Y78'
300186462,255951,,,,,,,,,,,2014-06-30T13:00:00Z,Round of 16,Estadio Nacional,Brasilia ,France,2,0,Nigeria, ,67882,0,0, Mark GEIGER,USA, Sean HURD,USA, Joe FLETCHER,CAN,FRA,NGA,FRA, Didier DESCHAMPS,FRA,true,6,CABAYE,,
300186463,255931,,,,,,,,,,,2014-06-20T19:00:00Z,Group E,Arena da Baixada,Curitiba ,Honduras,1,2,Ecuador, ,39224,1,1, WILLIAMS Ben,AUS, Matthew CREAM,AUS, Hakan ANAZ,AUS,HON,ECU,HON, Luis SUAREZ,COL,true,18,VALLADARES,GKC,
300186464,,,,,,,,,,,,2014-06-25T13:00:00Z,Group F,Arena Fonte Nova,Salvador ,"rn"">Bosnia and Herzegovina",3,1,IR Iran, ,48011,1,0, VELASCO CARBALLO Carlos,ESP, FERNANDEZ Roberto ALONSO,ESP, Juan YUSTE,ESP,BIH,IRN,BIH, Safet SUSIC,BIH,true,1,BEGOVI?,GK,
300186465,,,,,,,,,,,,2014-06-24T13:00:00Z,Group D,Estadio das Dunas,Natal ,Italy,0,1,Uruguay, ,39706,0,0, Marco RODRIGUEZ,MEX, Marvin TORRENTERA,MEX, Marcos QUINTERO,MEX,ITA,URU,ITA, PRANDELLI Cesare,ITA,true,1,BUFFON,GKC,
300186466,,,,,,,,,,,,2014-06-21T13:00:00Z,Group F,Estadio Mineirao,Belo Horizonte ,Argentina,1,0,IR Iran, ,57698,0,0, Milorad MAZIC,SRB, Milovan RISTIC,SRB, Dalibor DJURDJEVIC,SRB,ARG,IRN,ARG, Alejandro SABELLA,ARG,true,1,ROMERO,GK,
300186467,,,,,,,,,,,,2014-06-23T13:00:00Z,Group B,Arena da Baixada,Curitiba ,Australia,0,3,Spain, ,39375,0,1, Nawaf SHUKRALLA,BHR, Yaser TULEFAT,BHR, Ebrahim SALEH,BHR,AUS,ESP,AUS, Ange POSTECOGLOU,AUS,true,1,RYAN,GK,
300186468,,,,,,,,,,,,2014-06-19T13:00:00Z,Group C,Estadio Nacional,Brasilia ,Colombia,2,1,CÃ¯Â¿Â½te d'Ivoire, ,68748,0,0, Howard WEBB,ENG, Michael MULLARKEY,ENG, CANN Darren,ENG,COL,CIV,COL, Jose PEKERMAN,ARG,true,1,OSPINA,GK,
300186469,,,,,,,,,,,,2014-06-26T13:00:00Z,Group G,Arena Pernambuco,Recife ,USA,0,1,Germany, ,41876,0,0, IRMATOV Ravshan,UZB, Abduxamidullo RASULOV,UZB, Bakhadyr KOCHKAROV,KGZ,USA,GER,USA, Juergen KLINSMANN,GER,true,1,HOWARD,GK,
300186470,,,,,,,,,,,,2014-06-23T13:00:00Z,Group B,Arena de Sao Paulo,Sao Paulo ,Netherlands,2,0,Chile, ,62996,0,0, GASSAMA Bakary,GAM, Evarist MENKOUANDE,CMR, Felicien KABANDA,RWA,NED,CHI,NED, VAN GAAL Louis,NED,true,1,CILLESSEN,GK,
300186471,,,,,,,,,,,,2014-06-14T13:00:00Z,Group C,Estadio Mineirao,Belo Horizonte ,Colombia,3,0,Greece, ,57174,1,0, Mark GEIGER,USA, Sean HURD,USA, Joe FLETCHER,CAN,COL,GRE,COL, Jose PEKERMAN,ARG,true,1,OSPINA,GK,
300186472,,,,,,,,,,,,2014-06-23T17:00:00Z,Group A,Estadio Nacional,Brasilia ,Cameroon,1,4,Brazil, ,69112,1,2, Jonas ERIKSSON,SWE, Mathias KLASENIUS,SWE, Daniel WARNMARK,SWE,CMR,BRA,CMR, FINKE Volker,GER,true,16,ITANJDE,GK,
300186473,,,,,,,,,,,,2014-06-13T18:00:00Z,Group B,Arena Pantanal,Cuiaba ,Chile,3,1,Australia, ,40275,2,1, DOUE Noumandiez,CIV, Songuifolo YEO,CIV, Jean Claude BIRUMUSHAHU,BDI,CHI,AUS,CHI, Jorge SAMPAOLI,ARG,true,1,C. BRAVO,GKC,
300186474,255955,,,,,,,,,,,2014-07-08T17:00:00Z,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,1,7,Germany, ,58141,0,5, Marco RODRIGUEZ,MEX, Marvin TORRENTERA,MEX, Marcos QUINTERO,MEX,BRA,GER,BRA, Luiz Felipe SCOLARI,BRA,true,7,HULK,,OH46'
300186475,255931,,,,,,,,,,,2014-06-16T13:00:00Z,Group G,Arena Fonte Nova,Salvador ,Germany,4,0,Portugal, ,51081,3,0, Milorad MAZIC,SRB, Milovan RISTIC,SRB, Dalibor DJURDJEVIC,SRB,GER,POR,GER, Joachim LOEW,GER,true,1,NEUER,GK,
300186476,,,,,,,,,,,,2014-06-26T13:00:00Z,Group G,Estadio Nacional,Brasilia ,Portugal,2,1,Ghana, ,67540,1,0, Nawaf SHUKRALLA,BHR, Yaser TULEFAT,BHR, Ebrahim SALEH,BHR,POR,GHA,POR, BENTO PAULO,POR,true,22,BETO,GK,O89'
300186477,,,,,,,,,,,,2014-06-15T19:00:00Z,Group F,Estadio do Maracana,Rio De Janeiro ,Argentina,2,1,"rn"">Bosnia and Herzegovina", ,74738,1,0, Joel AGUILAR,SLV, William TORRES,SLV, Juan ZUMBA,SLV,ARG,BIH,ARG, Alejandro SABELLA,ARG,true,1,ROMERO,GK,
